,assessment_id,country,country_id,enforcement,id,name,territory_id,territory_name,year
110,1108,Angola,4,Yes,4161,Labor_Complaint_Mechanism,,,2016
111,1108,Angola,4,Yes,4162,Labor_Referral_Mechanism,,,2016
112,1109,Anguilla,5,N/A,4163,Criminal_New_Employee_Training,,,2016
113,1109,Anguilla,5,N/A,4164,Criminal_New_Law_Training,,,2016
114,1109,Anguilla,5,N/A,4165,Criminal_Refresher_Courses,,,2016
115,1109,Anguilla,5,N/A,4166,Criminal_Investigations,,,2016
116,1109,Anguilla,5,N/A,4167,Criminal_Violations,,,2016
117,1109,Anguilla,5,N/A,4168,Criminal_Prosecutions,,,2016
118,1109,Anguilla,5,N/A,4169,Criminal_Convictions,,,2016
119,1109,Anguilla,5,N/A,4170,Criminal_Referral_Mechanism,,,2016
120,1109,Anguilla,5,N/A,4171,Labor_Funding,,,2016
121,1109,Anguilla,5,N/A,4172,Labor_Inspectors,,,2016
122,1109,Anguilla,5,N/A,4173,Dedicated_Labor_Inspectors,,,2016
123,1109,Anguilla,5,N/A,4174,Labor_Inspectors_Intl_Standards,,,2016
124,1109,Anguilla,5,N/A,4175,Authorized_Access_Penalties,,,2016
125,1109,Anguilla,5,N/A,4176,Labor_New_Employee_Training,,,2016
126,1109,Anguilla,5,N/A,4177,Labor_New_Law_Training,,,2016
127,1109,Anguilla,5,N/A,4178,Labor_Refresher_Courses,,,2016
128,1109,Anguilla,5,N/A,4179,Labor_Inspections,,,2016
129,1109,Anguilla,5,N/A,4180,Labor_Worksite_Inspections,,,2016
130,1109,Anguilla,5,N/A,4181,Labor_Desk_Review_Inspections,,,2016
131,1109,Anguilla,5,N/A,4182,Labor_Violations,,,2016
132,1109,Anguilla,5,N/A,4183,Labor_Penalties_Imposed,,,2016
133,1109,Anguilla,5,N/A,4184,Labor_Penalties_Collected,,,2016
134,1109,Anguilla,5,N/A,4185,Labor_Routine_Inspections_Conducted,,,2016
135,1109,Anguilla,5,N/A,4186,Labor_Routine_Inspections_Targeted,,,2016
136,1109,Anguilla,5,N/A,4187,Labor_Unannounced_Inspections_Premitted,,,2016
137,1109,Anguilla,5,N/A,4188,Labor_Unannounced_Inspections_Conducted,,,2016
138,1109,Anguilla,5,N/A,4189,Labor_Complaint_Mechanism,,,2016
139,1109,Anguilla,5,N/A,4190,Labor_Referral_Mechanism,,,2016
140,1110,Argentina,6,Unknown,4191,Criminal_New_Employee_Training,,,2016
141,1110,Argentina,6,N/A,4192,Criminal_New_Law_Training,,,2016
142,1110,Argentina,6,Yes,4193,Criminal_Refresher_Courses,,,2016
143,1110,Argentina,6,Unknown,4194,Criminal_Investigations,,,2016
144,1110,Argentina,6,Unknown,4195,Criminal_Violations,,,2016
145,1110,Argentina,6,Unknown,4196,Criminal_Prosecutions,,,2016
146,1110,Argentina,6,Unknown,4197,Criminal_Convictions,,,2016
147,1110,Argentina,6,Unknown,4198,Criminal_Referral_Mechanism,,,2016
148,1110,Argentina,6,Unknown,4199,Labor_Funding,,,2016
149,1110,Argentina,6,421,4200,Labor_Inspectors,,,2016
150,1110,Argentina,6,N/A,4201,Dedicated_Labor_Inspectors,,,2016
151,1110,Argentina,6,No,4202,Labor_Inspectors_Intl_Standards,,,2016
152,1110,Argentina,6,Yes,4203,Authorized_Access_Penalties,,,2016
153,1110,Argentina,6,Yes,4204,Labor_New_Employee_Training,,,2016
154,1110,Argentina,6,Yes,4205,Labor_New_Law_Training,,,2016
155,1110,Argentina,6,Yes,4206,Labor_Refresher_Courses,,,2016
156,1110,Argentina,6,156956,4207,Labor_Inspections,,,2016
157,1110,Argentina,6,Unknown,4208,Labor_Worksite_Inspections,,,2016
158,1110,Argentina,6,Unknown,4209,Labor_Desk_Review_Inspections,,,2016
159,1110,Argentina,6,458,4210,Labor_Violations,,,2016
160,1110,Argentina,6,21,4211,Labor_Penalties_Imposed,,,2016
161,1110,Argentina,6,Unknown,4212,Labor_Penalties_Collected,,,2016
162,1110,Argentina,6,Yes,4213,Labor_Routine_Inspections_Conducted,,,2016
163,1110,Argentina,6,Yes,4214,Labor_Routine_Inspections_Targeted,,,2016
164,1110,Argentina,6,Yes,4215,Labor_Unannounced_Inspections_Premitted,,,2016
165,1110,Argentina,6,Yes,4216,Labor_Unannounced_Inspections_Conducted,,,2016
166,1110,Argentina,6,Yes,4217,Labor_Complaint_Mechanism,,,2016
167,1110,Argentina,6,Unknown,4218,Labor_Referral_Mechanism,,,2016
168,1111,Armenia,7,Yes,4219,Criminal_New_Employee_Training,,,2016
169,1111,Armenia,7,Yes,4220,Criminal_New_Law_Training,,,2016
170,1111,Armenia,7,Yes,4221,Criminal_Refresher_Courses,,,2016
171,1111,Armenia,7,2,4222,Criminal_Investigations,,,2016
172,1111,Armenia,7,1,4223,Criminal_Violations,,,2016
173,1111,Armenia,7,1,4224,Criminal_Prosecutions,,,2016
174,1111,Armenia,7,0,4225,Criminal_Convictions,,,2016
175,1111,Armenia,7,Yes,4226,Criminal_Referral_Mechanism,,,2016
176,1111,Armenia,7,Unknown,4227,Labor_Funding,,,2016
177,1111,Armenia,7,60,4228,Labor_Inspectors,,,2016
178,1111,Armenia,7,N/A,4229,Dedicated_Labor_Inspectors,,,2016
179,1111,Armenia,7,No,4230,Labor_Inspectors_Intl_Standards,,,2016
180,1111,Armenia,7,Yes,4231,Authorized_Access_Penalties,,,2016
181,1111,Armenia,7,Unknown,4232,Labor_New_Employee_Training,,,2016
182,1111,Armenia,7,No,4233,Labor_New_Law_Training,,,2016
183,1111,Armenia,7,Unknown,4234,Labor_Refresher_Courses,,,2016
184,1111,Armenia,7,0,4235,Labor_Inspections,,,2016
185,1111,Armenia,7,0,4236,Labor_Worksite_Inspections,,,2016
186,1111,Armenia,7,0,4237,Labor_Desk_Review_Inspections,,,2016
187,1111,Armenia,7,Unknown,4238,Labor_Violations,,,2016
188,1111,Armenia,7,Unknown,4239,Labor_Penalties_Imposed,,,2016
189,1111,Armenia,7,0,4240,Labor_Penalties_Collected,,,2016
190,1111,Armenia,7,No,4241,Labor_Routine_Inspections_Conducted,,,2016
191,1111,Armenia,7,No,4242,Labor_Routine_Inspections_Targeted,,,2016
192,1111,Armenia,7,No,4243,Labor_Unannounced_Inspections_Premitted,,,2016
193,1111,Armenia,7,No,4244,Labor_Unannounced_Inspections_Conducted,,,2016
194,1111,Armenia,7,Yes,4245,Labor_Complaint_Mechanism,,,2016
195,1111,Armenia,7,Yes,4246,Labor_Referral_Mechanism,,,2016
196,1112,Azerbaijan,8,Unknown,4247,Criminal_New_Employee_Training,,,2016
197,1112,Azerbaijan,8,N/A,4248,Criminal_New_Law_Training,,,2016
198,1112,Azerbaijan,8,Yes,4249,Criminal_Refresher_Courses,,,2016
199,1112,Azerbaijan,8,Unknown,4250,Criminal_Investigations,,,2016
200,1112,Azerbaijan,8,240,4251,Criminal_Violations,,,2016
201,1112,Azerbaijan,8,Unknown,4252,Criminal_Prosecutions,,,2016
202,1112,Azerbaijan,8,Unknown,4253,Criminal_Convictions,,,2016
203,1112,Azerbaijan,8,Yes,4254,Criminal_Referral_Mechanism,,,2016
204,1112,Azerbaijan,8,Unknown,4255,Labor_Funding,,,2016
205,1112,Azerbaijan,8,267,4256,Labor_Inspectors,,,2016
206,1112,Azerbaijan,8,N/A,4257,Dedicated_Labor_Inspectors,,,2016
207,1112,Azerbaijan,8,Yes,4258,Labor_Inspectors_Intl_Standards,,,2016
208,1112,Azerbaijan,8,Yes,4259,Authorized_Access_Penalties,,,2016
209,1112,Azerbaijan,8,Yes,4260,Labor_New_Employee_Training,,,2016
210,1112,Azerbaijan,8,N/A,4261,Labor_New_Law_Training,,,2016
211,1112,Azerbaijan,8,Yes,4262,Labor_Refresher_Courses,,,2016
212,1112,Azerbaijan,8,Unknown,4263,Labor_Inspections,,,2016
213,1112,Azerbaijan,8,2,4264,Labor_Worksite_Inspections,,,2016
214,1112,Azerbaijan,8,Unknown,4265,Labor_Desk_Review_Inspections,,,2016
215,1112,Azerbaijan,8,2,4266,Labor_Violations,,,2016
216,1112,Azerbaijan,8,2,4267,Labor_Penalties_Imposed,,,2016
217,1112,Azerbaijan,8,2,4268,Labor_Penalties_Collected,,,2016
218,1112,Azerbaijan,8,No,4269,Labor_Routine_Inspections_Conducted,,,2016
219,1112,Azerbaijan,8,No,4270,Labor_Routine_Inspections_Targeted,,,2016
220,1112,Azerbaijan,8,Yes,4271,Labor_Unannounced_Inspections_Premitted,,,2016
221,1112,Azerbaijan,8,No,4272,Labor_Unannounced_Inspections_Conducted,,,2016
222,1112,Azerbaijan,8,Yes,4273,Labor_Complaint_Mechanism,,,2016
223,1112,Azerbaijan,8,No,4274,Labor_Referral_Mechanism,,,2016
224,1113,Bahrain,9,Unknown,4275,Criminal_New_Employee_Training,,,2016
225,1113,Bahrain,9,N/A,4276,Criminal_New_Law_Training,,,2016
226,1113,Bahrain,9,Yes,4277,Criminal_Refresher_Courses,,,2016
227,1113,Bahrain,9,1,4278,Criminal_Investigations,,,2016
228,1113,Bahrain,9,0,4279,Criminal_Violations,,,2016
229,1113,Bahrain,9,0,4280,Criminal_Prosecutions,,,2016
230,1113,Bahrain,9,N/A,4281,Criminal_Convictions,,,2016
231,1113,Bahrain,9,Yes,4282,Criminal_Referral_Mechanism,,,2016
232,1113,Bahrain,9,Unknown,4283,Labor_Funding,,,2016
233,1113,Bahrain,9,70,4284,Labor_Inspectors,,,2016
234,1113,Bahrain,9,N/A,4285,Dedicated_Labor_Inspectors,,,2016
235,1113,Bahrain,9,Yes,4286,Labor_Inspectors_Intl_Standards,,,2016
236,1113,Bahrain,9,Yes,4287,Authorized_Access_Penalties,,,2016
237,1113,Bahrain,9,Unknown,4288,Labor_New_Employee_Training,,,2016
238,1113,Bahrain,9,N/A,4289,Labor_New_Law_Training,,,2016
239,1113,Bahrain,9,Yes,4290,Labor_Refresher_Courses,,,2016
240,1113,Bahrain,9,8212,4291,Labor_Inspections,,,2016
241,1113,Bahrain,9,Unknown,4292,Labor_Worksite_Inspections,,,2016
242,1113,Bahrain,9,Unknown,4293,Labor_Desk_Review_Inspections,,,2016
243,1113,Bahrain,9,0,4294,Labor_Violations,,,2016
244,1113,Bahrain,9,N/A,4295,Labor_Penalties_Imposed,,,2016
245,1113,Bahrain,9,N/A,4296,Labor_Penalties_Collected,,,2016
246,1113,Bahrain,9,Yes,4297,Labor_Routine_Inspections_Conducted,,,2016
247,1113,Bahrain,9,Yes,4298,Labor_Routine_Inspections_Targeted,,,2016
248,1113,Bahrain,9,Yes,4299,Labor_Unannounced_Inspections_Premitted,,,2016
249,1113,Bahrain,9,Yes,4300,Labor_Unannounced_Inspections_Conducted,,,2016
250,1113,Bahrain,9,Yes,4301,Labor_Complaint_Mechanism,,,2016
251,1113,Bahrain,9,Yes,4302,Labor_Referral_Mechanism,,,2016
252,1114,Bangladesh,10,Unknown,4303,Criminal_New_Employee_Training,,,2016
253,1114,Bangladesh,10,N/A,4304,Criminal_New_Law_Training,,,2016
254,1114,Bangladesh,10,Yes,4305,Criminal_Refresher_Courses,,,2016
255,1114,Bangladesh,10,Unknown,4306,Criminal_Investigations,,,2016
256,1114,Bangladesh,10,5,4307,Criminal_Violations,,,2016
257,1114,Bangladesh,10,Unknown,4308,Criminal_Prosecutions,,,2016
258,1114,Bangladesh,10,Unknown,4309,Criminal_Convictions,,,2016
259,1114,Bangladesh,10,Yes,4310,Criminal_Referral_Mechanism,,,2016
260,1114,Bangladesh,10,3900000,4311,Labor_Funding,,,2016
261,1114,Bangladesh,10,267,4312,Labor_Inspectors,,,2016
262,1114,Bangladesh,10,N/A,4313,Dedicated_Labor_Inspectors,,,2016
263,1114,Bangladesh,10,No,4314,Labor_Inspectors_Intl_Standards,,,2016
264,1114,Bangladesh,10,No,4315,Authorized_Access_Penalties,,,2016
265,1114,Bangladesh,10,Yes,4316,Labor_New_Employee_Training,,,2016
266,1114,Bangladesh,10,N/A,4317,Labor_New_Law_Training,,,2016
267,1114,Bangladesh,10,Yes,4318,Labor_Refresher_Courses,,,2016
268,1114,Bangladesh,10,30421,4319,Labor_Inspections,,,2016
269,1114,Bangladesh,10,30421,4320,Labor_Worksite_Inspections,,,2016
270,1114,Bangladesh,10,Unknown,4321,Labor_Desk_Review_Inspections,,,2016
271,1114,Bangladesh,10,45,4322,Labor_Violations,,,2016
272,1114,Bangladesh,10,0,4323,Labor_Penalties_Imposed,,,2016
273,1114,Bangladesh,10,0,4324,Labor_Penalties_Collected,,,2016
274,1114,Bangladesh,10,Yes,4325,Labor_Routine_Inspections_Conducted,,,2016
275,1114,Bangladesh,10,Yes,4326,Labor_Routine_Inspections_Targeted,,,2016
276,1114,Bangladesh,10,Yes,4327,Labor_Unannounced_Inspections_Premitted,,,2016
277,1114,Bangladesh,10,Yes,4328,Labor_Unannounced_Inspections_Conducted,,,2016
278,1114,Bangladesh,10,Yes,4329,Labor_Complaint_Mechanism,,,2016
279,1114,Bangladesh,10,No,4330,Labor_Referral_Mechanism,,,2016
280,1115,Belize,11,Yes,4331,Criminal_New_Employee_Training,,,2016
281,1115,Belize,11,N/A,4332,Criminal_New_Law_Training,,,2016
282,1115,Belize,11,Yes,4333,Criminal_Refresher_Courses,,,2016
283,1115,Belize,11,Unknown,4334,Criminal_Investigations,,,2016
284,1115,Belize,11,0,4335,Criminal_Violations,,,2016
285,1115,Belize,11,0,4336,Criminal_Prosecutions,,,2016
286,1115,Belize,11,2,4337,Criminal_Convictions,,,2016
287,1115,Belize,11,Yes,4338,Criminal_Referral_Mechanism,,,2016
288,1115,Belize,11,Unknown,4339,Labor_Funding,,,2016
289,1115,Belize,11,25,4340,Labor_Inspectors,,,2016
290,1115,Belize,11,Unknown,4341,Dedicated_Labor_Inspectors,,,2016
291,1115,Belize,11,Yes,4342,Labor_Inspectors_Intl_Standards,,,2016
292,1115,Belize,11,Yes,4343,Authorized_Access_Penalties,,,2016
293,1115,Belize,11,Yes,4344,Labor_New_Employee_Training,,,2016
294,1115,Belize,11,N/A,4345,Labor_New_Law_Training,,,2016
295,1115,Belize,11,Yes,4346,Labor_Refresher_Courses,,,2016
296,1115,Belize,11,Unknown,4347,Labor_Inspections,,,2016
297,1115,Belize,11,Unknown,4348,Labor_Worksite_Inspections,,,2016
298,1115,Belize,11,0,4349,Labor_Desk_Review_Inspections,,,2016
299,1115,Belize,11,0,4350,Labor_Violations,,,2016
300,1115,Belize,11,0,4351,Labor_Penalties_Imposed,,,2016
301,1115,Belize,11,0,4352,Labor_Penalties_Collected,,,2016
302,1115,Belize,11,Yes,4353,Labor_Routine_Inspections_Conducted,,,2016
303,1115,Belize,11,Yes,4354,Labor_Routine_Inspections_Targeted,,,2016
304,1115,Belize,11,Yes,4355,Labor_Unannounced_Inspections_Premitted,,,2016
305,1115,Belize,11,Yes,4356,Labor_Unannounced_Inspections_Conducted,,,2016
306,1115,Belize,11,Yes,4357,Labor_Complaint_Mechanism,,,2016
307,1115,Belize,11,Yes,4358,Labor_Referral_Mechanism,,,2016
308,1116,Benin,12,Unknown,4359,Criminal_New_Employee_Training,,,2016
309,1116,Benin,12,N/A,4360,Criminal_New_Law_Training,,,2016
310,1116,Benin,12,Unknown,4361,Criminal_Refresher_Courses,,,2016
311,1116,Benin,12,Unknown,4362,Criminal_Investigations,,,2016
312,1116,Benin,12,Unknown,4363,Criminal_Violations,,,2016
313,1116,Benin,12,Unknown,4364,Criminal_Prosecutions,,,2016
314,1116,Benin,12,Unknown,4365,Criminal_Convictions,,,2016
315,1116,Benin,12,Yes,4366,Criminal_Referral_Mechanism,,,2016
316,1116,Benin,12,6700,4367,Labor_Funding,,,2016
317,1116,Benin,12,55,4368,Labor_Inspectors,,,2016
318,1116,Benin,12,N/A,4369,Dedicated_Labor_Inspectors,,,2016
319,1116,Benin,12,No,4370,Labor_Inspectors_Intl_Standards,,,2016
320,1116,Benin,12,Yes,4371,Authorized_Access_Penalties,,,2016
321,1116,Benin,12,Yes,4372,Labor_New_Employee_Training,,,2016
322,1116,Benin,12,N/A,4373,Labor_New_Law_Training,,,2016
323,1116,Benin,12,Yes,4374,Labor_Refresher_Courses,,,2016
324,1116,Benin,12,27,4375,Labor_Inspections,,,2016
325,1116,Benin,12,Unknown,4376,Labor_Worksite_Inspections,,,2016
326,1116,Benin,12,Unknown,4377,Labor_Desk_Review_Inspections,,,2016
327,1116,Benin,12,1278,4378,Labor_Violations,,,2016
328,1116,Benin,12,Unknown,4379,Labor_Penalties_Imposed,,,2016
329,1116,Benin,12,Unknown,4380,Labor_Penalties_Collected,,,2016
330,1116,Benin,12,Yes,4381,Labor_Routine_Inspections_Conducted,,,2016
331,1116,Benin,12,Yes,4382,Labor_Routine_Inspections_Targeted,,,2016
332,1116,Benin,12,Yes,4383,Labor_Unannounced_Inspections_Premitted,,,2016
333,1116,Benin,12,Unknown,4384,Labor_Unannounced_Inspections_Conducted,,,2016
334,1116,Benin,12,Yes,4385,Labor_Complaint_Mechanism,,,2016
335,1116,Benin,12,Yes,4386,Labor_Referral_Mechanism,,,2016
336,1117,Bhutan,13,Unknown,4387,Criminal_New_Employee_Training,,,2016
337,1117,Bhutan,13,N/A,4388,Criminal_New_Law_Training,,,2016
338,1117,Bhutan,13,Unknown,4389,Criminal_Refresher_Courses,,,2016
339,1117,Bhutan,13,Unknown,4390,Criminal_Investigations,,,2016
340,1117,Bhutan,13,Unknown,4391,Criminal_Violations,,,2016
341,1117,Bhutan,13,Unknown,4392,Criminal_Prosecutions,,,2016
342,1117,Bhutan,13,Unknown,4393,Criminal_Convictions,,,2016
343,1117,Bhutan,13,Yes,4394,Criminal_Referral_Mechanism,,,2016
344,1117,Bhutan,13,27000,4395,Labor_Funding,,,2016
345,1117,Bhutan,13,27,4396,Labor_Inspectors,,,2016
346,1117,Bhutan,13,1,4397,Dedicated_Labor_Inspectors,,,2016
347,1117,Bhutan,13,Yes,4398,Labor_Inspectors_Intl_Standards,,,2016
348,1117,Bhutan,13,Yes,4399,Authorized_Access_Penalties,,,2016
349,1117,Bhutan,13,No,4400,Labor_New_Employee_Training,,,2016
350,1117,Bhutan,13,N/A,4401,Labor_New_Law_Training,,,2016
351,1117,Bhutan,13,Yes,4402,Labor_Refresher_Courses,,,2016
352,1117,Bhutan,13,2434,4403,Labor_Inspections,,,2016
353,1117,Bhutan,13,2434,4404,Labor_Worksite_Inspections,,,2016
354,1117,Bhutan,13,0,4405,Labor_Desk_Review_Inspections,,,2016
355,1117,Bhutan,13,0,4406,Labor_Violations,,,2016
356,1117,Bhutan,13,0,4407,Labor_Penalties_Imposed,,,2016
357,1117,Bhutan,13,0,4408,Labor_Penalties_Collected,,,2016
358,1117,Bhutan,13,Yes,4409,Labor_Routine_Inspections_Conducted,,,2016
359,1117,Bhutan,13,Yes,4410,Labor_Routine_Inspections_Targeted,,,2016
360,1117,Bhutan,13,Yes,4411,Labor_Unannounced_Inspections_Premitted,,,2016
361,1117,Bhutan,13,Yes,4412,Labor_Unannounced_Inspections_Conducted,,,2016
362,1117,Bhutan,13,Yes,4413,Labor_Complaint_Mechanism,,,2016
363,1117,Bhutan,13,Yes,4414,Labor_Referral_Mechanism,,,2016
364,1118,Bolivia,14,Unknown,4415,Criminal_New_Employee_Training,,,2016
365,1118,Bolivia,14,N/A,4416,Criminal_New_Law_Training,,,2016
366,1118,Bolivia,14,Yes,4417,Criminal_Refresher_Courses,,,2016
367,1118,Bolivia,14,Unknown,4418,Criminal_Investigations,,,2016
368,1118,Bolivia,14,Unknown,4419,Criminal_Violations,,,2016
